EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,ExperienceGap,AvgExperiencePerCompany,AgeGroup,PerformanceCategory,TenureCategory
699,0.857142857142857,0,1,1,4,12,2,0.2857142857142857,0.25,0.0,0.5285714285714285,0.6666666666666667,0.25,0.6666666666666667,0.3333333333333333,0,0.0,0.6666666666666667,0.225,1.0,0.3333333333333333,0.1,0.16666666666666666,0.13333333333333333,0.1764705882352941,0,0.0,0.15151515151515152,0.07500000000000001,3,1,1
700,0.35714285714285715,1,1,0,4,9,1,0.2142857142857143,0.25,1.0,0.08571428571428569,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.6428571428571427,0.6666666666666667,0.225,0.3333333333333333,0.6666666666666667,0.225,0.38888888888888884,0.13333333333333333,0.47058823529411764,0,1.0,0.0,0.225,1,0,2
701,0.5952380952380951,1,1,1,4,5,2,0.35714285714285715,0.5,0.0,0.0,0.6666666666666667,0.5,0.6666666666666667,0.1111111111111111,0,0.4285714285714285,0.3333333333333333,0.25,0.16666666666666666,0.6666666666666667,0.25,0.5,0.0,0.5294117647058824,0,0.5,0.0,0.25,2,2,2
702,0.4761904761904761,1,4,1,3,6,1,0.0,0.75,1.0,0.8285714285714285,0.6666666666666667,0.0,0.3333333333333333,0.0,1,0.0,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.030303030303030304,0.17500000000000002,2,2,2
703,0.8809523809523809,1,0,1,3,8,2,0.8928571428571428,0.75,0.6666666666666667,0.5857142857142856,1.0,1.0,0.3333333333333333,0.4444444444444444,1,0.4999999999999999,0.0,0.875,0.0,0.6666666666666667,0.25,0.5,0.06666666666666667,0.23529411764705882,0,0.5,0.7575757575757576,0.21875,3,2,2
704,0.3095238095238095,0,3,0,4,9,2,0.03571428571428571,0.0,1.0,0.4142857142857143,0.0,0.0,1.0,0.1111111111111111,1,0.0,0.6666666666666667,0.025,0.6666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0,0,0.5,0.0,0.025,1,2,3
705,0.49999999999999994,1,2,2,5,13,2,0.5,0.75,0.3333333333333333,0.6714285714285713,0.6666666666666667,0.75,0.0,0.0,0,0.0714285714285714,0.0,0.525,0.5,0.6666666666666667,0.5,0.4444444444444444,0.7333333333333333,0.5882352941176471,0,0.0,0.030303030303030304,0.525,2,1,0
706,0.5714285714285714,1,1,2,4,12,0,0.7857142857142857,0.25,1.0,0.10000000000000003,0.3333333333333333,0.25,0.6666666666666667,0.1111111111111111,0,0.0714285714285714,1.0,0.5,0.3333333333333333,0.6666666666666667,0.5,0.5,0.2,0.4117647058823529,0,0.5,0.0,0.5,2,2,0
707,0.3095238095238095,0,3,1,4,11,0,0.3214285714285714,0.5,0.6666666666666667,0.14285714285714285,0.6666666666666667,0.5,0.6666666666666667,0.4444444444444444,0,0.6428571428571427,0.6666666666666667,0.325,0.3333333333333333,1.0,0.275,0.38888888888888884,0.26666666666666666,0.47058823529411764,0,1.0,0.06060606060606061,0.08125,1,0,0
708,0.857142857142857,0,3,2,4,10,2,0.3214285714285714,0.5,0.6666666666666667,0.6714285714285713,0.6666666666666667,0.25,0.0,0.6666666666666666,1,0.5714285714285713,1.0,0.225,0.5,0.6666666666666667,0.125,0.1111111111111111,0.06666666666666667,0.23529411764705882,0,0.5,0.12121212121212122,0.037500000000000006,3,2,1
709,0.14285714285714285,1,1,2,4,5,2,0.0,0.25,0.3333333333333333,0.21428571428571425,0.3333333333333333,0.25,0.6666666666666667,0.1111111111111111,0,0.0714285714285714,0.3333333333333333,0.1,0.3333333333333333,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.11764705882352941,0,0.0,0.0,0.1,0,1,1
710,0.11904761904761901,1,4,2,4,7,2,0.39285714285714285,0.25,1.0,0.6857142857142857,0.6666666666666667,0.0,1.0,0.1111111111111111,0,0.1428571428571428,0.6666666666666667,0.125,1.0,1.0,0.125,0.1111111111111111,0.06666666666666667,0.23529411764705882,0,0.5,0.0,0.125,0,2,1
711,0.5238095238095237,0,5,1,4,7,1,0.35714285714285715,0.5,1.0,0.6142857142857143,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.0,0.0,0.25,0.3333333333333333,1.0,0.25,0.5,0.6,0.23529411764705882,0,0.5,0.0,0.25,2,2,2
712,0.5238095238095237,0,2,1,5,13,2,0.03571428571428571,0.25,0.3333333333333333,0.8857142857142857,0.6666666666666667,0.25,0.3333333333333333,0.3333333333333333,0,0.2142857142857143,0.6666666666666667,0.375,0.6666666666666666,0.6666666666666667,0.275,0.4444444444444444,0.3333333333333333,0.5882352941176471,0,0.0,0.12121212121212122,0.125,2,1,0
713,0.16666666666666669,0,0,1,3,6,2,0.03571428571428571,0.5,0.6666666666666667,0.7428571428571429,0.6666666666666667,0.0,0.3333333333333333,0.4444444444444444,0,0.2142857142857143,0.6666666666666667,0.15000000000000002,0.5,0.6666666666666667,0.05,0.0,0.06666666666666667,0.11764705882352941,0,0.5,0.12121212121212122,0.037500000000000006,0,2,3
714,0.28571428571428564,1,3,1,4,7,2,0.0,0.25,1.0,0.657142857142857,0.6666666666666667,0.0,0.3333333333333333,0.1111111111111111,0,0.1428571428571428,0.6666666666666667,0.30000000000000004,1.0,0.3333333333333333,0.30000000000000004,0.4444444444444444,0.06666666666666667,0.4117647058823529,0,0.5,0.0,0.30000000000000004,1,2,0
715,0.16666666666666669,1,4,0,4,7,2,0.03571428571428571,0.0,1.0,0.38571428571428573,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666666,1,0.5714285714285713,0.6666666666666667,0.17500000000000002,0.3333333333333333,0.3333333333333333,0.05,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.15151515151515152,0.02916666666666667,0,2,3
716,0.6904761904761905,1,3,2,4,9,2,0.8571428571428571,0.5,0.0,0.7714285714285714,0.6666666666666667,0.5,0.6666666666666667,0.2222222222222222,0,0.8571428571428571,0.3333333333333333,0.625,0.5,0.6666666666666667,0.42500000000000004,0.7777777777777777,0.8,0.6470588235294118,0,0.0,0.24242424242424243,0.3125,3,1,0
717,0.4761904761904761,1,1,1,5,13,2,0.0,0.75,1.0,0.7999999999999998,0.6666666666666667,0.25,0.3333333333333333,0.0,0,0.2857142857142857,0.0,0.4,0.5,0.6666666666666667,0.375,0.7222222222222222,0.3333333333333333,0.47058823529411764,0,0.5,0.030303030303030304,0.4,2,2,0
718,0.3095238095238095,1,1,1,5,14,2,0.03571428571428571,0.25,0.0,0.3428571428571428,0.6666666666666667,0.0,0.6666666666666667,0.0,0,0.5714285714285713,0.6666666666666667,0.07500000000000001,0.16666666666666666,0.6666666666666667,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.0,0.030303030303030304,0.07500000000000001,1,1,3
719,0.5714285714285714,1,1,0,4,12,2,0.6071428571428571,0.75,1.0,0.07142857142857145,0.6666666666666667,0.25,0.0,0.6666666666666666,1,0.4285714285714285,0.6666666666666667,0.225,0.5,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.11764705882352941,0,0.5,0.15151515151515152,0.037500000000000006,2,2,1
720,0.5476190476190477,1,1,1,4,12,2,0.0,0.5,1.0,0.657142857142857,0.6666666666666667,0.0,1.0,0.3333333333333333,0,0.7857142857142857,0.0,0.30000000000000004,0.5,0.6666666666666667,0.125,0.16666666666666666,0.06666666666666667,0.0,0,1.0,0.21212121212121213,0.1,2,0,1
721,0.6904761904761905,0,3,1,4,12,0,0.0,0.0,0.6666666666666667,0.9714285714285713,0.6666666666666667,0.5,0.3333333333333333,0.0,0,0.4999999999999999,0.0,0.35000000000000003,0.5,0.0,0.325,0.4444444444444444,0.3333333333333333,0.7058823529411764,0,0.0,0.030303030303030304,0.35000000000000003,3,1,0
722,0.4047619047619047,1,3,1,4,11,2,0.35714285714285715,0.75,1.0,0.18571428571428567,0.6666666666666667,0.0,0.6666666666666667,0.7777777777777777,1,0.0,0.6666666666666667,0.125,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.09090909090909091,0.01785714285714286,1,2,3
723,0.09523809523809518,1,1,2,4,12,2,0.0,0.25,1.0,0.4714285714285715,0.6666666666666667,0.0,0.6666666666666667,0.0,0,0.0714285714285714,1.0,0.1,0.3333333333333333,1.0,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.030303030303030304,0.1,0,2,1
724,0.4047619047619047,1,3,2,4,12,2,0.2857142857142857,0.75,0.3333333333333333,0.2571428571428572,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.5714285714285713,0.3333333333333333,0.25,0.8333333333333333,0.6666666666666667,0.25,0.38888888888888884,0.0,0.47058823529411764,0,0.5,0.0,0.25,1,2,2
725,0.35714285714285715,0,3,1,4,5,2,0.5,0.25,0.3333333333333333,0.9285714285714286,0.6666666666666667,0.25,1.0,0.0,1,0.1428571428571428,0.0,0.25,1.0,0.6666666666666667,0.225,0.38888888888888884,0.5333333333333333,0.058823529411764705,0,0.0,0.030303030303030304,0.25,1,1,2
726,0.3333333333333333,0,1,2,4,7,2,0.9999999999999999,0.75,0.6666666666666667,0.2714285714285714,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0,0.1428571428571428,0.6666666666666667,0.15000000000000002,0.5,0.6666666666666667,0.15000000000000002,0.1111111111111111,0.26666666666666666,0.058823529411764705,0,0.5,0.0,0.15000000000000002,1,2,2
727,0.5238095238095237,1,1,1,4,7,2,0.0,0.75,0.0,0.7571428571428571,0.6666666666666667,0.0,1.0,0.8888888888888888,0,0.5714285714285713,0.6666666666666667,0.2,0.5,0.3333333333333333,0.025,0.0,0.0,0.0,0,0.5,0.21212121212121213,0.025,2,2,3
728,0.3333333333333333,1,3,1,5,14,2,0.0,0.75,0.3333333333333333,0.5428571428571429,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0.2142857142857143,0.3333333333333333,0.07500000000000001,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.0,0.030303030303030304,0.07500000000000001,1,1,3
729,0.49999999999999994,1,1,2,4,12,2,0.8214285714285714,0.0,0.0,0.31428571428571433,0.6666666666666667,0.25,1.0,0.7777777777777777,0,0.1428571428571428,0.0,0.45,0.3333333333333333,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0,0.0,0.33333333333333337,0.0642857142857143,2,1,2
730,0.4761904761904761,0,3,1,4,11,2,0.3214285714285714,0.5,0.3333333333333333,0.9857142857142855,0.0,0.5,0.6666666666666667,0.3333333333333333,0,0.0714285714285714,0.0,0.5,0.5,0.6666666666666667,0.45,0.8888888888888888,0.06666666666666667,0.6470588235294118,0,0.0,0.06060606060606061,0.16666666666666669,2,1,0
731,0.4523809523809524,0,1,1,4,11,2,0.3214285714285714,0.5,0.6666666666666667,0.17142857142857143,1.0,0.5,1.0,0.1111111111111111,1,0.9999999999999999,0.0,0.4,0.3333333333333333,0.6666666666666667,0.4,0.611111111111111,0.4,0.47058823529411764,0,1.0,0.0,0.4,2,0,0
732,0.16666666666666669,0,4,0,5,13,2,0.25,0.25,0.0,0.7857142857142856,0.6666666666666667,0.25,0.6666666666666667,0.0,1,0.7857142857142857,0.3333333333333333,0.15000000000000002,0.5,0.3333333333333333,0.125,0.16666666666666666,0.0,0.23529411764705882,0,0.5,0.030303030303030304,0.15000000000000002,0,2,1
733,0.8095238095238095,1,1,0,5,14,0,0.9999999999999999,0.75,0.0,0.14285714285714285,0.6666666666666667,0.0,1.0,0.2222222222222222,0,0.2857142857142857,0.3333333333333333,0.4,0.5,0.3333333333333333,0.225,0.4444444444444444,0.0,0.0,0,0.5,0.21212121212121213,0.2,3,2,2
734,0.6190476190476188,1,3,2,4,12,2,0.0,0.5,0.3333333333333333,0.17142857142857143,0.6666666666666667,0.0,1.0,0.6666666666666666,1,0.0714285714285714,0.6666666666666667,0.15000000000000002,0.3333333333333333,0.6666666666666667,0.1,0.16666666666666666,0.06666666666666667,0.11764705882352941,0,0.0,0.06060606060606061,0.025,2,1,1
735,0.07142857142857145,1,3,2,5,14,2,0.14285714285714285,0.0,0.6666666666666667,0.39999999999999997,0.6666666666666667,0.0,0.0,0.1111111111111111,1,0.0,1.0,0.05,1.0,0.6666666666666667,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.0,0.05,0,2,3
736,0.11904761904761901,1,2,1,5,14,1,0.2857142857142857,0.5,1.0,0.04285714285714287,0.6666666666666667,0.0,0.0,0.1111111111111111,0,0.5714285714285713,0.0,0.025,0.5,0.3333333333333333,0.025,0.0,0.06666666666666667,0.0,1,0.5,0.0,0.025,0,2,3
737,0.42857142857142855,0,3,1,5,13,2,0.07142857142857142,0.5,0.0,0.9142857142857141,0.3333333333333333,0.5,1.0,0.0,0,0.5714285714285713,0.6666666666666667,0.25,0.3333333333333333,0.6666666666666667,0.225,0.38888888888888884,0.2,0.23529411764705882,0,0.0,0.030303030303030304,0.25,2,1,2
738,0.42857142857142855,0,1,0,4,10,1,0.10714285714285714,0.25,1.0,0.9571428571428571,0.6666666666666667,0.25,0.3333333333333333,0.7777777777777777,0,0.1428571428571428,0.3333333333333333,0.45,0.5,0.6666666666666667,0.1,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.42424242424242425,0.0642857142857143,2,2,1
739,0.9047619047619047,1,1,0,4,5,0,0.0,0.75,0.6666666666666667,0.38571428571428573,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,0,0.7142857142857143,0.0,0.325,0.3333333333333333,0.3333333333333333,0.325,0.6666666666666666,0.06666666666666667,0.5294117647058824,0,1.0,0.0,0.325,3,0,0
740,0.2619047619047619,1,3,1,4,12,2,0.0,0.75,0.0,0.08571428571428569,0.6666666666666667,0.0,1.0,1.0,1,0.2142857142857143,0.3333333333333333,0.1,0.5,1.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,1,0.0,0.06060606060606061,0.011111111111111112,1,1,3
741,0.9047619047619047,1,5,1,4,7,2,0.2142857142857143,0.25,1.0,0.5999999999999999,0.6666666666666667,0.0,0.6666666666666667,0.8888888888888888,0,0.0,1.0,0.35000000000000003,0.6666666666666666,0.0,0.25,0.5,0.6,0.47058823529411764,1,0.0,0.12121212121212122,0.043750000000000004,3,1,2
742,0.5476190476190477,0,1,1,4,10,2,0.9642857142857143,0.75,0.0,0.42857142857142855,0.3333333333333333,0.75,0.3333333333333333,0.0,0,0.8571428571428571,0.6666666666666667,0.525,0.5,0.6666666666666667,0.5,0.38888888888888884,0.0,0.5882352941176471,0,0.5,0.030303030303030304,0.525,2,2,0
743,0.380952380952381,0,2,1,5,13,2,0.9642857142857143,0.5,1.0,0.9285714285714286,0.3333333333333333,0.25,0.6666666666666667,0.1111111111111111,0,0.7142857142857143,1.0,0.2,0.3333333333333333,0.6666666666666667,0.2,0.38888888888888884,0.06666666666666667,0.4117647058823529,0,1.0,0.0,0.2,1,0,2
744,0.42857142857142855,1,2,0,5,13,0,0.5,0.75,1.0,0.8285714285714285,0.0,0.25,1.0,0.1111111111111111,0,0.9285714285714285,0.0,0.375,0.6666666666666666,0.3333333333333333,0.375,0.6666666666666666,0.7333333333333333,0.6470588235294118,0,1.0,0.0,0.375,2,0,0
745,0.5476190476190477,1,1,0,5,13,2,0.07142857142857142,0.5,0.6666666666666667,0.38571428571428573,0.3333333333333333,0.25,0.3333333333333333,0.2222222222222222,0,0.0,0.6666666666666667,0.35000000000000003,0.8333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.0,0.23529411764705882,0,0.5,0.2727272727272727,0.17500000000000002,2,2,1
746,0.3333333333333333,1,5,2,4,12,2,0.03571428571428571,0.5,1.0,0.6857142857142857,0.6666666666666667,0.0,0.0,0.1111111111111111,0,0.2142857142857143,1.0,0.1,0.6666666666666666,0.6666666666666667,0.1,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,0.5,0.0,0.1,1,2,1
747,0.4047619047619047,0,1,2,3,6,2,0.8928571428571428,0.75,0.6666666666666667,0.01428571428571429,0.6666666666666667,0.5,1.0,0.1111111111111111,1,0.3571428571428571,0.6666666666666667,0.225,0.3333333333333333,0.6666666666666667,0.225,0.0,0.06666666666666667,0.4117647058823529,0,0.5,0.0,0.225,1,2,2
748,0.4761904761904761,0,1,1,5,13,2,0.3214285714285714,0.25,0.0,1.0,0.6666666666666667,0.25,1.0,0.1111111111111111,0,0.0,0.6666666666666667,0.25,0.16666666666666666,0.6666666666666667,0.25,0.38888888888888884,0.06666666666666667,0.5294117647058824,0,0.0,0.0,0.25,2,1,2
749,0.7619047619047619,1,1,0,5,13,1,0.0,0.75,0.3333333333333333,0.9142857142857141,0.6666666666666667,0.25,0.6666666666666667,0.7777777777777777,0,0.0714285714285714,1.0,0.30000000000000004,0.5,0.6666666666666667,0.15000000000000002,0.16666666666666666,0.0,0.058823529411764705,1,1.0,0.18181818181818182,0.04285714285714286,3,0,2
750,0.42857142857142855,0,2,1,5,13,2,0.35714285714285715,0.75,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,0.4444444444444444,0,0.1428571428571428,0.0,0.2,0.3333333333333333,0.3333333333333333,0.15000000000000002,0.16666666666666666,0.0,0.0,0,0.5,0.06060606060606061,0.05,2,2,2
751,0.5238095238095237,1,1,2,4,12,2,0.03571428571428571,0.75,0.6666666666666667,0.31428571428571433,0.3333333333333333,0.0,0.6666666666666667,0.2222222222222222,0,0.2142857142857143,1.0,0.2,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.5,0.18181818181818182,0.1,2,2,3
752,0.4047619047619047,1,1,1,4,12,1,0.6071428571428571,0.75,0.6666666666666667,0.7142857142857142,0.6666666666666667,0.25,0.6666666666666667,0.1111111111111111,1,0.2142857142857143,1.0,0.25,0.3333333333333333,1.0,0.25,0.1111111111111111,0.0,0.11764705882352941,0,0.5,0.0,0.25,1,2,2
753,0.5238095238095237,0,3,1,4,12,2,0.03571428571428571,0.75,0.6666666666666667,0.9714285714285713,0.6666666666666667,0.0,0.6666666666666667,0.2222222222222222,0,0.2142857142857143,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666667,0.125,0.16666666666666666,0.0,0.11764705882352941,0,0.5,0.4545454545454546,0.25,2,2,1
754,0.4047619047619047,0,1,1,4,12,2,0.0,0.75,0.6666666666666667,0.45714285714285713,0.0,0.0,1.0,0.1111111111111111,0,0.0714285714285714,1.0,0.1,0.8333333333333333,0.6666666666666667,0.1,0.16666666666666666,0.06666666666666667,0.058823529411764705,0,0.5,0.0,0.1,1,2,1
755,0.2619047619047619,1,4,1,4,12,2,0.42857142857142855,0.25,1.0,0.2285714285714286,0.3333333333333333,0.25,0.3333333333333333,0.4444444444444444,1,0.1428571428571428,0.0,0.25,0.3333333333333333,0.6666666666666667,0.1,0.16666666666666666,0.0,0.1764705882352941,0,0.5,0.18181818181818182,0.0625,1,2,1
756,0.2619047619047619,0,3,2,4,12,2,0.9642857142857143,0.75,1.0,0.6142857142857143,0.3333333333333333,0.0,0.0,0.1111111111111111,0,0.2142857142857143,0.3333333333333333,0.125,0.5,0.0,0.125,0.2222222222222222,0.0,0.23529411764705882,0,0.0,0.0,0.125,1,1,1
757,0.7619047619047619,1,2,0,5,13,2,0.9642857142857143,0.5,1.0,0.12857142857142861,0.3333333333333333,0.5,0.0,0.4444444444444444,1,0.1428571428571428,0.3333333333333333,0.5,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.13333333333333333,0.0,1,0.5,0.5151515151515151,0.125,3,2,1
758,0.49999999999999994,0,2,1,5,13,2,0.8214285714285714,0.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.75,1.0,0.0,0,0.0,0.0,0.525,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6,0.3529411764705882,0,0.0,0.030303030303030304,0.525,2,1,0
759,0.3095238095238095,1,3,2,4,10,0,0.14285714285714285,0.5,0.3333333333333333,0.6285714285714286,0.6666666666666667,0.25,0.0,0.0,0,0.5714285714285713,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666667,0.225,0.2222222222222222,0.06666666666666667,0.4117647058823529,0,0.0,0.030303030303030304,0.25,1,1,2
760,0.19047619047619052,0,4,2,5,14,2,0.14285714285714285,0.5,1.0,0.0,0.3333333333333333,0.0,0.6666666666666667,0.0,0,0.4999999999999999,1.0,0.125,0.3333333333333333,0.6666666666666667,0.1,0.1111111111111111,0.0,0.0,0,0.5,0.030303030303030304,0.125,1,2,1
761,0.49999999999999994,1,3,1,4,5,2,0.17857142857142855,0.0,1.0,0.17142857142857143,0.3333333333333333,0.5,0.0,0.4444444444444444,0,0.2857142857142857,0.0,0.225,0.8333333333333333,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0,0.5,0.06060606060606061,0.05625,2,2,2
762,0.21428571428571425,1,1,1,4,10,2,0.10714285714285714,0.5,0.3333333333333333,0.8142857142857143,1.0,0.25,0.3333333333333333,0.1111111111111111,1,0.6428571428571427,0.3333333333333333,0.15000000000000002,0.0,0.6666666666666667,0.15000000000000002,0.1111111111111111,0.0,0.1764705882352941,0,0.5,0.0,0.15000000000000002,1,2,2
763,0.7380952380952379,1,3,1,5,13,1,0.03571428571428571,0.5,1.0,0.4714285714285715,0.3333333333333333,0.25,0.3333333333333333,0.2222222222222222,0,0.2142857142857143,1.0,0.42500000000000004,0.5,0.3333333333333333,0.225,0.3333333333333333,0.0,0.47058823529411764,0,0.5,0.24242424242424243,0.21250000000000002,3,2,2
764,0.380952380952381,1,3,1,4,7,2,0.25,0.5,0.3333333333333333,0.7428571428571429,1.0,0.25,0.6666666666666667,0.2222222222222222,0,0.0714285714285714,0.0,0.15000000000000002,0.5,1.0,0.1,0.16666666666666666,0.06666666666666667,0.11764705882352941,0,0.5,0.06060606060606061,0.07500000000000001,1,2,1
765,0.5476190476190477,0,1,2,5,13,2,0.0,0.25,0.3333333333333333,0.9142857142857141,0.6666666666666667,0.25,1.0,0.8888888888888888,1,0.0,0.0,0.2,0.0,0.0,0.15000000000000002,0.2222222222222222,0.0,0.29411764705882354,1,0.0,0.06060606060606061,0.025,2,1,2
766,0.21428571428571425,1,3,1,1,3,2,0.03571428571428571,0.0,0.0,0.14285714285714285,0.6666666666666667,0.0,0.3333333333333333,1.0,0,0.0714285714285714,1.0,0.15000000000000002,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0.0,0.12121212121212122,0.016666666666666666,1,1,3
767,0.3333333333333333,1,1,2,1,15,1,0.03571428571428571,0.25,1.0,0.7,0.6666666666666667,0.0,1.0,0.0,0,0.1428571428571428,0.6666666666666667,0.2,0.3333333333333333,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.2,0.3529411764705882,0,0.5,0.030303030303030304,0.2,1,2,2
768,0.976190476190476,0,3,1,1,15,2,0.07142857142857142,0.5,0.6666666666666667,0.7285714285714284,1.0,0.0,0.0,0.4444444444444444,1,0.6428571428571427,0.0,0.30000000000000004,0.5,0.3333333333333333,0.025,0.0,0.0,0.0,0,1.0,0.33333333333333337,0.07500000000000001,3,0,3
769,0.28571428571428564,1,1,0,1,15,2,0.8214285714285714,0.0,1.0,0.5285714285714285,0.6666666666666667,0.0,0.6666666666666667,0.1111111111111111,0,0.7857142857142857,0.3333333333333333,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,1.0,0.0,0.025,1,0,3
770,0.42857142857142855,1,3,1,1,15,2,0.9285714285714285,0.5,0.6666666666666667,0.9142857142857141,0.6666666666666667,0.25,0.6666666666666667,0.6666666666666666,0,0.1428571428571428,0.3333333333333333,0.42500000000000004,0.5,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.4666666666666667,0.4117647058823529,0,0.5,0.30303030303030304,0.07083333333333335,2,2,2
